customer_id,date,campaign_group,campaign_start_date,email_opened,clicked_offer,applied_for_card,card_activated,monthly_card_spend,revenue_generated
CUST004087,05/02/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004088,"May 02, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004089,2024-05-02,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004090,"May 02, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004091,2024-05-02,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004092,05/02/2024,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004093,05/02/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004094,2024-05-02,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004095,"May 02, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004096,2024-05-02,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004097,"May 02, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004098,2024-05-02,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004099,05/02/2024,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004100,"May 02, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004101,"May 02, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004102,05/02/2024,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004103,05/02/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004104,"May 02, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004105,2024-05-02,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004106,05/02/2024,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004107,"May 02, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004108,"May 02, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004109,05/02/2024,Treatment,2024-07-01,Yes,No,No,No,$0.00,0.0
CUST004110,2024-05-02,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004111,2024-05-02,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004112,2024-05-02,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004113,05/02/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004114,2024-05-02,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004115,2024-05-02,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004116,2024-05-02,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004117,"May 02, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004118,05/02/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004119,05/02/2024,Control,2024-07-01,No,No,No,No,$0.00,N/A
CUST004120,"May 02, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004121,2024-05-02,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004122,05/02/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004123,05/02/2024,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004124,"May 02, 2024",Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004125,"May 02, 2024",Treatment,2024-07-01,Yes,No,No,No,$0.00,0.0
CUST004126,05/02/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004127,"May 02, 2024",Treatment,2024-07-01,No,No,No,No,$0.00,N/A
CUST004128,05/02/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004129,05/02/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004130,05/02/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004131,2024-05-02,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004132,2024-05-02,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004133,05/02/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004134,05/02/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004135,05/02/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004136,2024-05-02,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004137,2024-05-02,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004138,"May 02, 2024",Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004139,"May 02, 2024",Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004140,"May 02, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004141,05/02/2024,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004142,"May 02, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004143,2024-05-02,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004144,"May 02, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004145,"May 02, 2024",Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004146,2024-05-02,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004147,05/02/2024,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004148,2024-05-02,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004149,"May 02, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004150,2024-05-02,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004151,05/02/2024,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004152,05/02/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004153,2024-05-02,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004154,"May 02, 2024",Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004155,05/02/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004156,05/02/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004157,05/02/2024,Treatment,2024-07-01,Yes,No,No,No,$0.00,0.0
CUST004158,"May 02, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004159,05/02/2024,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004160,05/02/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004161,2024-05-02,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004162,05/02/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004163,2024-05-02,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004164,2024-05-02,Treatment,2024-07-01,Yes,No,No,No,$0.00,0.0
CUST004165,2024-05-02,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004166,2024-05-02,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004167,"May 02, 2024",Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004168,"May 02, 2024",Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004169,05/02/2024,Control,2024-07-01,No,No,No,No,$0.00,N/A
CUST004170,2024-05-02,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004171,05/02/2024,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004172,05/02/2024,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004173,05/02/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004174,05/02/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004175,05/02/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004176,05/02/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004177,05/02/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004178,05/02/2024,Treatment,2024-07-01,Yes,No,No,No,$0.00,0.0
CUST004179,2024-05-02,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004180,"May 02, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004181,05/02/2024,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004182,2024-05-02,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004183,2024-05-02,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004184,2024-05-02,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004185,05/02/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004186,05/02/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004187,2024-05-02,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004188,05/02/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004189,2024-05-02,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004190,05/02/2024,Treatment,2024-07-01,No,No,No,No,$0.00,N/A
CUST004191,05/02/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004192,2024-05-02,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004193,05/02/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004194,05/02/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004195,"May 02, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004196,2024-05-02,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004197,05/02/2024,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004198,05/02/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004199,"May 02, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004200,"May 02, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004201,"May 02, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004202,05/02/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004203,2024-05-02,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004204,"May 02, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004205,"May 02, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004206,2024-05-02,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004207,05/02/2024,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004208,2024-05-02,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004209,05/02/2024,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004210,05/02/2024,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004211,"May 02, 2024",Treatment,2024-07-01,No,No,No,No,$0.00,N/A
CUST004212,"May 02, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004213,2024-05-02,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004214,05/02/2024,Control,2024-07-01,No,No,Yes,Yes,$510.84,10.22
CUST004215,"May 02, 2024",Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004216,"May 02, 2024",Treatment,2024-07-01,Yes,Yes,No,No,$0.00,0.0
CUST004217,2024-05-02,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004218,05/02/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004219,05/02/2024,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004220,2024-05-02,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004221,05/02/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004222,2024-05-02,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004223,05/02/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004224,"May 02, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004225,2024-05-02,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004226,2024-05-02,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004227,2024-05-02,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004228,05/02/2024,Treatment,2024-07-01,Yes,No,No,No,$0.00,0.0
CUST004229,"May 02, 2024",Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004230,05/02/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004231,2024-05-02,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004232,"May 02, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004233,"May 02, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004234,"May 02, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004235,05/02/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004236,05/02/2024,Treatment,2024-07-01,No,No,No,No,$0.00,N/A
CUST004237,"May 02, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004238,"May 02, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004239,05/02/2024,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004240,"May 02, 2024",Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004241,"May 02, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004242,2024-05-02,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004243,2024-05-02,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004244,2024-05-02,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004245,"May 02, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004246,"May 02, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004247,05/02/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004248,2024-05-02,Treatment,2024-07-01,Yes,No,No,No,$0.00,0.0
CUST004249,2024-05-02,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004250,05/02/2024,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004251,"May 02, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004252,"May 02, 2024",Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004253,"May 02, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004254,"May 02, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004255,2024-05-02,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004256,"May 02, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004257,"May 02, 2024",Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004258,2024-05-02,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004259,05/02/2024,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004260,2024-05-02,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004261,"May 02, 2024",Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004262,"May 02, 2024",Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004263,05/02/2024,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004264,"May 02, 2024",Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004265,"May 02, 2024",Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004266,2024-05-02,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004267,"May 02, 2024",Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004268,05/02/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004269,"May 02, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004270,05/02/2024,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004271,05/02/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004272,05/02/2024,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004273,05/02/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004274,2024-05-02,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004275,05/02/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004276,"May 02, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004277,"May 02, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004278,05/02/2024,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004279,"May 02, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004280,2024-05-02,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004281,"May 02, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004282,2024-05-02,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004283,2024-05-02,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004284,"May 02, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004285,2024-05-02,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004286,05/02/2024,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004287,2024-05-02,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004288,"May 02, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004289,"May 02, 2024",Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004290,"May 02, 2024",Control,2024-07-01,No,No,Yes,No,$0.00,0.0
CUST004291,2024-05-02,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004292,05/02/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004293,"May 02, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004294,05/02/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004295,05/02/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004296,2024-05-02,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004297,2024-05-02,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004298,2024-05-02,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004299,"May 02, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004300,2024-05-02,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004301,2024-05-02,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004302,05/02/2024,Treatment,2024-07-01,Yes,No,No,No,$0.00,0.0
CUST004303,05/02/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004304,2024-05-02,Treatment,2024-07-01,Yes,No,No,No,$0.00,0.0
CUST004305,05/02/2024,Control,2024-07-01,No,No,No,No,$0.00,N/A
CUST004306,"May 02, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004307,05/02/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004308,05/02/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004309,05/02/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004310,"May 02, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004311,"May 02, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004312,"May 02, 2024",Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004313,2024-05-02,Treatment,2024-07-01,Yes,No,No,No,$0.00,0.0
CUST004314,05/02/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004315,"May 02, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004316,05/02/2024,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004317,"May 02, 2024",Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004318,"May 02, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004319,"May 02, 2024",Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004320,05/02/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004321,05/02/2024,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004322,2024-05-02,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004323,2024-05-02,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004324,05/02/2024,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004325,"May 02, 2024",Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004326,2024-05-02,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004327,"May 02, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004328,2024-05-02,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004329,"May 02, 2024",Treatment,2024-07-01,No,No,No,No,$0.00,N/A
CUST004330,2024-05-02,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004331,05/02/2024,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004332,"May 02, 2024",Treatment,2024-07-01,Yes,No,No,No,$0.00,0.0
CUST004333,2024-05-02,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004334,05/02/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004335,2024-05-02,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004336,05/02/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004337,2024-05-02,Treatment,2024-07-01,Yes,No,No,No,$0.00,0.0
CUST004338,"May 02, 2024",Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004339,2024-05-02,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004340,2024-05-02,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004341,"May 02, 2024",Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004342,2024-05-02,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004343,05/02/2024,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004344,2024-05-02,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004345,05/02/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004346,05/02/2024,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004347,"May 02, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004348,2024-05-02,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004349,"May 02, 2024",Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004350,05/02/2024,Treatment,2024-07-01,No,No,No,No,$0.00,N/A
CUST004351,"May 02, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004352,05/02/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004353,05/02/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004354,"May 02, 2024",Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004355,2024-05-02,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004356,2024-05-02,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004357,2024-05-02,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004358,05/02/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004359,"May 02, 2024",Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004360,05/02/2024,Control,2024-07-01,No,No,No,No,$0.00,N/A
CUST004361,05/02/2024,Control,2024-07-01,No,No,No,No,$0.00,N/A
CUST004362,"May 02, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004363,05/02/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004364,05/02/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004365,2024-05-02,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004366,2024-05-02,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004367,05/02/2024,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004368,"May 02, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004369,"May 02, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004370,05/02/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004371,2024-05-02,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004372,"May 02, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004373,05/02/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004374,"May 02, 2024",Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004375,2024-05-02,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004376,05/02/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004377,05/02/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004378,05/02/2024,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004379,2024-05-02,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004380,05/02/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004381,2024-05-02,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004382,05/02/2024,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004383,2024-05-02,Treatment,2024-07-01,Yes,No,No,No,$0.00,0.0
CUST004384,05/02/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004385,"May 02, 2024",Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004386,05/02/2024,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004387,05/02/2024,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004388,"May 02, 2024",Control,2024-07-01,No,No,No,No,$0.00,N/A
CUST004389,05/02/2024,Treatment,2024-07-01,Yes,No,No,No,$0.00,0.0
CUST004390,05/02/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004391,2024-05-02,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004392,05/02/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004393,05/02/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004394,"May 02, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004395,05/02/2024,Treatment,2024-07-01,Yes,No,No,No,$0.00,0.0
CUST004396,"May 02, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004397,2024-05-02,Treatment,2024-07-01,Yes,No,No,No,$0.00,0.0
CUST004398,05/02/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004399,2024-05-02,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004400,05/02/2024,Treatment,2024-07-01,Yes,No,No,No,$0.00,0.0
CUST004401,2024-05-02,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004402,2024-05-02,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004403,"May 02, 2024",Treatment,2024-07-01,Yes,No,No,No,$0.00,0.0
CUST004404,2024-05-02,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004405,"May 02, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004406,05/02/2024,Control,2024-07-01,No,No,Yes,Yes,"$1,028.39",20.57
CUST004407,"May 02, 2024",Control,2024-07-01,No,No,No,No,$0.00,N/A
CUST004408,05/02/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004409,05/02/2024,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004410,05/02/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004411,"May 02, 2024",Treatment,2024-07-01,Yes,No,No,No,$0.00,0.0
CUST004412,2024-05-02,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004413,"May 02, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004414,"May 02, 2024",Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST004415,2024-05-02,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004416,05/02/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004417,2024-05-02,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004418,05/02/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004419,"May 02, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004420,05/02/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST004421,05/02/2024,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
